product_id,order_id,unit_price,quantity
885,513,2997.05,4
483,514,2489.25,5
957,514,2501.09,5
1798,514,2735.78,3
656,514,61.93,4
388,515,597.03,5
206,515,2596.84,2
1351,515,2447.57,2
1525,515,1813.77,5
475,516,938.72,5
1121,517,1851.51,2
42,517,2323,5
286,518,517.78,2
1885,518,2884.16,2
169,519,734.75,4
1564,519,2454.46,5
1431,519,1699.14,5
791,520,1967.43,1
261,520,1319.36,5
465,520,2509.62,2
413,521,488.34,4
1446,522,2128.59,1
1391,522,2222.09,2
43,522,1908.99,2
1931,523,2381.46,1
328,524,435.36,2
150,524,2065.01,1
1466,525,2510.61,3
117,525,1247.84,4
632,526,1735.02,1
1513,527,2623.83,2
1023,527,417.2,3
572,527,2266.22,3
1890,527,1292.93,4
880,528,2724.68,1
874,528,2582.22,4
1994,529,81.87,1
710,529,2978.69,5
1711,529,1056.74,5
1193,529,2790.22,2
336,530,1012.19,2
883,531,359.09,3
850,531,2097.28,2
280,531,2825.51,1
1927,532,1297.51,3
883,532,2537.04,5
1602,533,844.08,4
1575,533,2213.47,3
1671,533,649.93,5
1740,534,2540.13,4
590,534,158.8,1
1863,534,1679.14,3
139,535,1897.61,3
480,536,735.59,1
1759,537,1193.35,5
905,538,604.85,4
990,539,1157.63,5
993,539,2779.39,1
449,540,596.79,3
240,540,534.33,3
574,540,530.93,1
342,541,374.62,3
715,541,2691.36,1
1662,541,58.54,3
1307,541,148.67,2
993,542,1851.53,4
1317,542,1152.3,2
214,542,1082.46,3
247,542,1575.44,3
152,543,2700.96,5
1805,543,2024.36,4
1921,544,2709.3,3
230,544,2228.69,3
1706,545,2953.21,1
790,545,2436.4,1
139,546,2995.48,3
217,546,259.38,4
1330,547,1695.12,2
1261,547,2265.9,1
1827,547,1369.82,1
90,548,1917.73,2
1988,549,2341.9,5
625,549,2990.52,1
1180,550,1217.69,5
44,550,2518.66,1
1706,551,2130.27,3
1027,551,2498.65,1
19,551,2502.1,3
1303,552,2494.28,2
1874,552,262.86,2
1256,553,1511.95,5
1498,553,2151.54,1
1600,554,2278.71,4
838,555,2868.58,5
11,555,2911.83,4
389,556,360.93,2
181,556,221.76,5
1131,556,864.16,2
472,557,2759.55,2
829,557,2793.97,2
415,558,581.87,3
397,558,414.21,4
1227,558,2065.46,3
1209,558,1549.45,5
428,559,2631.93,1
1287,559,1783.22,1
35,559,1207.52,1
1008,560,105.13,2
603,561,1933.84,3
33,561,567.71,1
227,561,2078.52,3
1115,561,1360.41,5
162,562,385.43,2
166,563,116.05,3
964,563,568.67,1
540,563,1365.14,5
385,564,54.43,1
404,564,2388.28,1
866,564,927.02,4
1768,564,2386,1
1456,565,2015.73,3
1375,565,2530.33,2
1904,565,1353.42,4
869,565,841.39,3
1763,566,2337.12,5
437,566,1838.21,1
664,566,306.06,3
799,567,2079.79,2
1168,567,1486.38,3
94,567,1172.55,3
419,568,2036.71,5
1848,569,362.62,4
1546,569,2043.2,3
928,569,616.16,2
1379,569,2552.79,3
1875,570,210.71,1
784,570,1114.86,5
408,571,1550.26,1
817,571,440.36,5
376,571,253.53,5
1418,572,1380.1,3
1895,572,2380.18,3
1439,572,2716.2,1
1842,572,1897.01,3
488,573,1284.25,1
1621,573,1843.17,3
1444,573,763.71,3
613,574,2152.64,5
421,574,1366.23,3
1025,574,1725.65,5
558,575,2890.03,3
487,576,2221.92,4
1469,576,540.36,2
999,576,648.48,2
1697,577,931.29,2
1569,578,487.21,5
369,578,2747.16,1
1426,578,2360.82,1
1287,578,62.23,5
1721,579,679.73,2
256,579,2101.96,3
1637,579,2039.46,3
1383,580,1310.9,4
287,580,2954.27,3
1097,580,807.67,3
1825,580,1589.15,5
517,581,1192.67,1
1040,582,442.2,5
965,582,83.75,1
2000,582,1189.3,3
423,583,1433.11,3
148,583,1285.06,3
1290,584,1185.04,1
1360,584,804.68,5
578,584,2851.92,4
1635,585,2817.13,2
578,585,640.34,3
1842,585,736.57,1
172,586,1581.17,1
628,586,2932.2,1
1969,587,2697.44,5
760,587,1315.76,2
526,588,2845.16,1
676,588,243.29,1
453,588,2263.9,1
1853,589,71.47,4
945,589,840.53,4
707,589,1045.36,5
1776,589,2757.2,5
187,590,1429.71,4
195,590,957.91,1
1473,591,1350.86,5
1258,592,1413.99,2
924,592,171.95,4
1386,593,712.6,5
610,593,608.37,2
350,593,78.14,2
1708,594,819.3,5
973,594,2895.85,4
1381,594,1447.17,1
388,594,2636.68,4
1173,595,812.26,2
1563,596,447.32,2
1597,596,1327.91,1
452,596,200.02,2
1494,596,1295.72,4
1707,597,1778.96,2
706,598,1036.73,2
930,598,1663.71,1
1475,598,2375.24,2
692,599,2707.69,5
1235,599,337.98,3
430,600,580.65,3
1275,601,1928.62,3
696,601,1620.23,3
815,602,516.34,2
1223,602,1902.23,2
787,602,1170.87,4
77,603,2154.85,3
1696,604,2060.87,3
700,604,698.76,1
1225,604,1899.43,2
1924,605,1782.65,2
1179,606,1845.32,3
44,606,1056.94,2
1884,606,716.19,3
582,606,2856.67,2
1434,607,1450.14,2
1670,607,1394.02,5
1241,607,1419.01,3
333,607,747.53,3
1488,608,2854.71,4
623,608,641.89,5
1335,609,185.51,3
1724,610,440.29,1
615,610,2363.5,3
879,611,921.24,4
953,611,2661.9,1
394,611,566.02,4
675,611,2752.19,2
1539,612,355.92,4
627,612,210.77,3
1016,613,1215.7,3
728,613,53.27,1
23,613,2833.95,3
707,614,396.33,2
1771,614,1786.71,4
449,615,2201.99,5
1473,615,104.64,4
382,615,1144.41,2
1598,616,2676.33,3
854,616,1581.94,5
976,616,1871.57,2
688,617,512.71,5
768,617,1823.18,3
1119,618,1998.36,3
1523,618,2173.84,1
1707,619,1853.07,2
1042,619,2450.37,2
490,620,302,3
1286,620,1930.68,3
59,620,1978.7,3
701,621,1495.1,1
1424,621,710.77,3
1732,621,2628.46,5
784,622,328.15,3
536,622,2142.4,3
964,622,2806.84,3
865,622,151.46,3
1326,623,2714.13,1
2,624,1128.17,2
796,625,1902.13,3
196,625,1511.49,1
352,625,1482.34,4
1557,626,1925.72,1
1923,626,358.83,5
1938,627,940.51,3
1636,627,2312.52,5
1851,628,1882.47,2
774,628,1218,3
1655,628,2520.44,1
107,628,344.69,4
1673,629,1769.73,4
480,630,699.99,2
684,630,1825.33,4
1656,630,2238.6,4
36,630,1297.77,1
1342,631,268.12,5
1566,631,994.06,2
308,632,2753.87,1
1232,632,2271.86,4
204,633,1561.43,3
1779,633,309.34,1
1231,633,1297.14,1
1401,633,1460.5,5
277,634,1731.7,4
625,634,1683.75,4
574,634,947.67,5
726,635,2900.93,3
1131,635,89.42,5
1667,635,838.53,4
1132,635,1722,1
716,636,2118.34,4
1053,636,1905.68,4
957,637,178.42,2
391,637,738.54,4
1056,637,1448.21,1
933,637,2759.96,1
1590,638,1790.08,5
1017,638,1375.45,1
661,638,563.8,2
155,638,166.56,1
1290,639,2569.9,2
1181,639,2172.84,3
1076,639,2302.19,5
1318,640,825.26,1
870,641,762.53,5
431,642,2597.32,4
1736,642,1995.75,3
1070,642,1560.47,5
289,642,1810.47,3
1760,643,2698.5,2
1770,643,1977.88,2
899,643,2258.73,2
1809,644,261.26,4
743,644,751.38,2
261,644,2304.16,4
731,644,1483.27,5
976,645,1474.58,3
1282,645,1304.64,5
991,646,2245.39,4
1358,646,466.57,3
1098,646,103.67,4
1528,646,1251.62,4
1758,647,2009.36,3
1230,647,490.29,1
573,647,2991.67,4
1361,647,2002.08,2
1722,648,337.9,1
557,648,2973.53,1
908,648,2914.21,2
1047,648,1732.08,2
1326,649,2937.51,5
653,650,1606.32,2
1300,650,197.98,4
1934,650,2365.09,3
1967,650,574.06,5
567,651,2829.03,2
1154,651,1100.5,3
1778,651,935.36,2
258,651,2455.96,3
1792,652,2238.32,2
177,653,366.02,4
163,653,617.19,2
614,654,1197.36,3
217,654,470.48,3
1300,655,539.91,2
1151,655,1859.55,2
296,655,1099.95,3
1257,656,2564.98,1
6,656,2165.37,1
316,657,1445.4,2
259,657,916.9,1
1208,657,1454.8,3
847,658,1893.48,3
1156,658,2114.25,1
659,659,1542.97,4
1297,659,1119.94,3
615,660,1606.25,5
410,661,1663.98,5
1170,661,1983.09,4
695,661,2509.74,4
1537,661,1389.06,5
1536,662,387.67,4
1764,663,1599.47,1
1907,663,965.6,5
1900,663,2632.61,4
1799,664,2404.23,5
1678,664,113.07,2
975,664,1012.16,5
446,665,1479.88,5
532,666,1549.69,5
657,666,322.2,1
774,667,2979.44,5
247,667,2805.6,2
1634,667,2308.27,1
362,668,2602.12,1
1663,668,2492.12,5
1768,668,1380.28,1
353,669,1623.87,2
5,670,2912.16,4
1643,671,2832.02,4
1621,671,1061.11,3
1579,671,2505.7,2
37,672,202.02,2
1266,672,2905.07,5
1083,672,443.02,2
1416,673,1945.07,2
967,673,956.52,5
1307,673,2025.54,3
775,674,1281.22,4
1742,674,611.45,2
981,674,1562.62,3
243,675,2315.15,3
1522,676,690.82,1
21,676,224.24,5
1082,677,510.53,3
365,678,2151.3,4
1205,678,1509.21,1
33,678,379.4,2
211,679,2164.54,2
1798,679,2058.88,5
1716,679,679.17,4
542,680,625.79,3
369,681,705.8,4
1734,681,787.79,5
827,682,1444.06,2
1702,683,2016.28,2
10,684,2823.73,2
351,685,2160.32,3
628,685,2351.37,4
113,685,1876.43,2
1543,685,697.01,5
644,686,2843.42,5
911,686,1131.89,3
1001,686,997.66,2
1998,687,2815.31,1
1727,687,520.6,4
1779,687,214.47,1
158,687,2495.9,2
1608,688,940.2,2
1256,688,838.14,3
765,688,157.4,2
1319,688,202.12,2
1345,689,2186.11,4
1713,690,332.42,2
431,691,1734.13,5
796,691,779.12,3
1099,691,1058.92,4
279,692,357.15,4
299,692,2271.53,4
1213,693,2407.89,3
1190,694,1338.22,3
473,695,2240.23,1
201,696,2983.55,3
1453,696,2084.4,2
1192,697,2688.09,5
69,697,2615.52,4
1031,698,1152.71,2
738,699,69.08,5
786,699,934.44,2
953,699,1082.06,3
387,699,754.56,3
195,700,2041.72,4
1187,700,2905.38,2
373,700,1030.71,3
1785,700,2867.08,3
918,701,482.79,1
168,701,2164.48,3
1714,701,872.57,2
1690,702,656.94,4
1154,702,2366.61,4
1742,703,1755.66,1
1366,704,896.42,1
1957,704,2376.06,1
502,704,897.81,2
1028,704,1809.41,3
1117,705,1752.94,2
1111,706,2411.21,4
1566,706,2834.96,2
1661,706,894.99,1
190,707,2874.33,5
592,707,983.19,5
699,707,2762.93,2
1570,708,2356.18,5
1320,708,2025.77,1
1697,708,2131.98,4
1626,709,705.6,2
324,709,1724.85,3
1356,709,673.92,3
752,710,1330.89,1
374,710,2069.52,4
1433,710,2040.44,3
826,711,1718.39,3
1028,712,2137.98,5
947,713,2135.15,5
733,713,598.78,5
1862,713,179.71,5
1051,714,1757.44,5
1391,714,2924.37,5
1150,714,2484.57,1
267,715,2231.01,3
434,716,2533.76,2
1272,716,2524.63,1
1263,716,2354.75,3
266,717,1618.13,5
25,717,2354.91,2
214,718,1572.59,4
870,718,641.06,2
642,718,952.29,4
966,718,1470.99,1
1201,719,2744.27,5
898,719,878.52,1
43,720,64.49,2
1771,720,2731.29,1
1737,721,274.64,5
660,721,2889.59,1
167,721,2662.1,1
818,721,2611.54,4
1450,722,793,1
1983,722,347.5,4
108,723,1497.74,2
541,723,2782.71,1
1918,724,1147.18,5
1103,725,858.63,4
1673,726,991.79,4
1841,726,2233.47,4
1108,726,1896.32,5
1675,727,1273.17,3
976,727,2950.57,2
1775,727,1400.91,3
484,727,1361.89,1
773,728,2373.76,3
230,728,2762.07,1
118,728,2229.04,2
1442,728,2752.11,1
1598,729,179.84,4
1379,729,750.75,2
326,729,2473.12,3
187,730,2319.6,4
138,730,1273.45,3
1813,731,787.31,4
537,731,2584.84,4
1507,731,2506.11,4
69,731,150.77,5
1867,732,1081.6,2
1311,733,1882.42,3
1148,733,2063.74,3
454,734,93.69,2
464,734,972.92,1
874,734,2489.1,2
1262,735,1727.34,2
1318,736,2132.24,5
385,736,2087.06,3
1512,737,2879.46,4
1880,737,988.95,2
43,738,469.23,4
1564,738,1042.2,1
1254,738,2648.98,1
368,738,166.6,4
1719,739,1399.04,3
1443,739,1530.17,2
840,739,132.66,5
820,739,240.79,2
1845,740,2097.01,2
117,741,870.61,5
1949,742,1402.98,4
1087,742,2660.05,1
815,742,434.09,1
1451,742,2859.19,5
1547,743,722.69,5
916,743,1773.24,4
544,743,1139.04,5
937,744,2511.01,1
1049,744,1853.38,2
1026,744,1476.73,1
1056,744,2277.6,1
508,745,425.9,3
595,745,82.34,3
1400,745,2453.52,2
968,745,262.46,3
151,746,1115.18,1
793,746,1474.4,5
156,746,2259.79,2
220,747,1011.02,5
858,747,436.94,2
1926,747,2900.44,2
873,748,1147.15,5
798,749,654.53,3
710,749,1119.57,5
134,749,2323.48,2
147,750,1656.91,1
1031,750,1045.62,2
1451,750,1712.55,4
235,750,923.65,2
1344,751,1009.52,4
469,751,2096.95,2
202,751,879.6,4
1753,751,642.66,3
70,752,2400.08,2
560,753,1650.52,4
1233,754,2529.23,1
1550,754,1586.09,4
1110,754,684.78,1
1726,755,2934.45,3
821,755,687.56,5
1705,756,1728.64,5
1553,756,274.64,2
1402,756,2365.46,2
216,757,1114.6,1
1525,758,702.33,5
436,758,1556.89,1
736,759,2951.33,2
394,759,2837.42,3
140,760,1168.73,5
790,760,1526.76,5
1364,761,465.55,2
97,761,2259.41,4
285,762,2407.57,5
1687,762,1984.49,5
6,762,2111.65,5
1684,762,2162.39,4
863,763,1929.8,4
1056,764,497.19,4
108,764,2914.78,3
986,765,2299.8,3
173,765,1282.57,5
1427,765,1217.7,5
881,765,662.24,1
939,766,479.41,1
1713,766,1166.8,1
240,766,2255.58,2
439,766,2785.89,4
429,767,2975.62,2
1029,768,2301.48,1
1885,768,443.96,3
1610,769,1183.57,1
1344,769,2971.78,5
682,769,1257.23,5
1068,770,188.75,2
103,770,2980.6,2
1175,771,1000.1,1
260,772,350.58,4
748,772,1741.52,5
520,772,1537.82,5
1143,773,720.83,3
876,773,2801.6,1
515,774,1076.78,3
1844,774,214.41,4
434,774,2131.84,2
596,774,2302.31,5
1361,775,2553.22,5
1019,775,657.03,5
148,775,1172.86,5
10,775,443.6,5
897,776,584.22,4
1544,776,1420.12,3
1607,777,765.07,4
1774,777,613.7,3
1470,777,1345.77,3
1134,777,2511.36,5
1366,778,578,1
1208,778,1049.57,3
907,779,1862.59,2
1343,779,1027.82,2
224,780,1377.05,3
1215,780,190.23,1
1199,780,608.62,4
216,780,2846.02,5
1305,781,249.86,4
1927,781,1183.32,5
1007,781,723.58,1
559,782,1262.37,4
470,782,2127.62,2
508,782,2673,5
1905,783,963.59,3
1925,784,1702.2,4
244,784,2613.81,5
1282,784,1430.53,5
1062,784,1590.55,1
1077,785,2608.93,4
1531,785,2471.95,1
5,786,2362.77,3
1748,786,1801.79,2
270,787,1081.41,3
627,787,2210.84,4
1174,787,2621.21,5
1464,787,831.36,2
1275,788,807.11,4
1000,788,1251.93,2
1491,788,1294.95,3
328,788,962.01,5
980,789,472.9,2
1146,789,1624.38,1
1087,789,2170.82,1
1782,789,1204.57,2
1953,790,2425.11,1
532,791,102.35,5
598,791,202.23,4
930,791,1705.1,3
1601,791,641.38,4
1702,792,1416.8,4
110,792,1818.5,1
1834,792,834.63,3
1752,792,508.37,4
1148,793,1128.14,2
671,793,1100.87,3
1603,794,1749.86,5
1790,795,181.18,4
1430,795,861.15,5
1506,795,2971.42,4
706,795,1835.57,2
154,796,2613.06,1
696,797,622.3,5
784,797,436.06,5
1893,798,357.97,2
1318,798,2876.21,3
781,799,2559.09,2
546,799,2833.84,5
177,799,547.92,2
1247,800,1966.13,1
910,800,257.68,3
1513,800,1215.47,3
152,801,1662.81,3
618,801,613.53,4
391,801,2291.37,4
759,801,595.68,5
447,802,914.43,3
983,802,1274.9,4
1529,803,93.52,2
1455,803,1521.96,3
1066,804,2284.41,1
747,804,819.6,1
239,804,249.13,2
1752,805,2122,5
385,805,2296.04,3
1251,806,2107.77,1
1791,806,2902.49,2
1354,807,2957.2,1
1604,807,1698.65,1
1983,808,2321.87,4
261,808,1108.3,2
1689,808,603.74,5
1767,808,2591.04,4
821,809,2935.97,2
903,809,1689.2,5
1050,809,2109.37,3
1636,810,1233.06,2
1102,810,2402.33,2
1571,811,1774.93,4
1480,811,501.1,2
1960,811,2076.6,3
881,812,2955.28,1
633,813,1937.73,1
561,813,1417.94,1
935,813,408.58,5
323,813,1173.49,2
786,814,1518.85,4
1712,815,2609.82,2
391,816,1063.9,5
1892,817,2122.85,1
1671,817,1567.85,2
1723,817,2348.74,1
420,818,2025.19,5
152,818,127.47,2
1659,818,2683.28,3
996,818,565.26,1
461,819,1830.9,2
728,820,2284.07,3
1949,820,2357.41,4
224,820,2840.42,2
706,820,2040.2,4
1423,821,808.62,2
1141,821,2399.5,4
659,821,2396.69,3
573,822,919.66,1
670,822,808.39,3
1899,823,680.69,3
536,823,2196.25,2
1709,824,2623.15,1
469,824,1946.76,5
278,824,2455.87,1
1674,824,257.9,1
834,825,1011.3,3
977,825,2281.89,1
1960,826,1981.83,4
1976,826,1154.33,1
483,826,2835.71,2
1755,827,146.79,1
1149,828,1820.31,4
1755,828,2489.06,3
700,828,1981.44,5
1709,828,1667.6,2
117,829,863.16,4
1984,830,2061.61,3
584,830,364.93,5
1007,830,2817.88,5
772,830,2087.48,1
148,831,2717.32,1
180,831,2695.88,5
933,832,480.49,4
1321,832,1865.76,3
1359,832,1378.97,1
334,833,2835.15,5
269,833,2072.69,4
1334,833,306.41,3
1730,833,2199.37,1
1262,834,2990.63,2
1557,834,2111.01,2
69,835,2683.78,2
305,835,2521.81,4
998,836,2258.38,5
351,837,1238.94,5
775,837,2579.29,1
803,838,559.16,2
1139,838,1190.78,5
1171,838,2825.77,1
1665,838,1748.08,3
312,839,2903.31,2
1533,839,1167.41,1
561,839,701.35,2
909,839,1037.15,4
1235,840,1102.54,5
1128,840,1720.45,5
49,841,1037.24,1
641,841,962.15,4
488,841,2903.29,1
1326,841,2299.13,3
228,842,1664.11,5
18,842,2854.54,4
230,842,1392.28,2
1317,842,1187.17,5
1385,843,1199.84,3
818,843,1945.69,1
1212,843,2738.75,4
722,843,2951.81,5
14,844,952.86,5
1066,844,2064.59,1
1229,844,2610.82,4
1234,845,2720.52,1
1380,845,1236.73,4
13,846,1537.58,4
111,847,726.24,3
356,848,2354.36,4
613,848,791.18,5
401,849,1825.6,4
1424,849,2033.94,4
611,849,2047.03,1
1497,849,915.72,2
1853,850,1037.83,4
1154,850,1657.73,2
1450,850,2363.36,4
1942,851,1946.36,1
323,851,2457.83,3
153,851,770.68,4
49,852,1903.8,3
1583,852,1908.15,5
480,852,1443.97,2
1598,852,1317.69,5
343,853,226.47,4
1422,853,2928.17,2
136,853,1317.79,2
230,853,2541.89,3
720,854,1845.19,3
896,854,784.54,3
974,855,1589.45,5
512,856,2497.36,5
935,856,2707.96,4
518,857,1940.7,5
849,857,497.2,3
646,857,967.84,1
1930,857,2659.16,4
1424,858,1279.58,2
1967,859,2558.3,3
1960,859,2947.61,5
1082,859,2451.28,2
1218,860,1787.78,2
1825,860,228.24,3
587,860,366.41,4
711,861,165.92,4
892,861,2193.3,1
64,862,2762.82,4
1001,862,2385.01,2
831,862,2138.66,2
282,862,884.04,3
1634,863,1116.01,4
460,864,2333.8,3
1393,864,367.84,4
890,864,366.26,4
1070,865,999.49,1
347,866,572.09,5
1760,867,1271.68,4
421,868,853.44,1
1040,868,2421.82,5
382,869,360.84,3
1551,869,1092.06,3
591,870,2076.34,4
805,870,2047.37,2
515,870,2190.01,3
1054,870,1557.67,2
1,871,1518.8,3
738,871,474.67,5
867,871,539.59,1
1785,871,1338.51,2
1315,872,1718.37,2
1967,872,1388.76,3
1599,872,2849.88,3
731,873,1909.06,1
776,873,1969.15,2
1680,874,2791.99,1
728,874,2044.97,4
271,875,1537.24,1
1303,875,1436.03,4
81,875,652.73,2
319,876,2180.29,1
236,876,844.68,2
1435,876,206.52,1
807,877,2640.97,5
1328,877,2397.2,4
1842,878,1370.28,5
1821,878,1633.08,2
1416,878,2816.01,3
176,878,2632.68,4
1473,879,1764.39,2
603,879,2503.27,1
264,879,1457.23,2
750,880,1669.38,1
666,880,888.8,4
368,881,2469.52,2
1025,881,442.66,2
175,881,614.06,1
1571,882,1747.04,4
1762,882,387.91,3
876,883,1742.45,3
916,884,1351.97,1
277,884,1202.92,1
54,884,2827.96,4
1394,884,1807.79,4
1793,885,1412.7,2
1097,885,273.35,4
1255,885,2169.2,1
1216,886,2233.04,5
1374,887,1430.66,1
662,887,1263.35,5
1272,887,2292.87,5
411,888,2017.67,4
859,888,146.26,5
29,888,1994.22,3
1559,889,2870.96,4
1806,889,2894.47,2
278,889,2885.59,4
504,889,1088.39,3
1123,890,1815.34,5
1498,891,334.56,4
1488,891,2435.97,3
584,891,1234.56,4
1791,891,1112.45,1
446,892,170.45,4
1118,892,157.9,3
1541,893,2280.39,2
692,893,1181.85,2
744,893,64.71,3
467,894,1025.51,4
849,894,2176.86,5
1348,894,2040.2,5
987,894,2154.65,5
950,895,2542.41,3
1971,895,1799.1,1
902,895,2977.52,5
363,896,788.52,5
547,896,2887.59,2
1489,896,2063.97,5
949,897,1085.96,3
1612,897,606.47,5
1544,898,2340.68,4
1496,898,1141.64,5
179,898,2018.72,5
1407,898,2751.36,5
1936,899,442.08,3
533,900,427.89,3
947,900,1510.99,5
1556,900,1942.86,1
1896,900,1382.33,3
1476,901,615.26,3
685,901,2200.1,5
892,901,2382.98,3
1719,902,570.73,3
388,902,628.36,5
29,902,1082.71,1
127,903,410.15,4
782,903,316.65,3
1396,904,2592.39,3
549,904,1825.89,1
1558,905,2273.04,5
4,905,2657.6,2
132,905,765.26,1
595,906,2735.04,4
659,906,1473.16,5
1596,907,1369.72,1
285,908,942.32,4
1250,908,1840.95,2
220,909,2034.05,5
243,909,2252.39,5
738,909,997.41,4
156,910,2510.1,1
1186,911,2738.94,3
1843,911,543.67,2
1589,912,2926.44,4
1971,912,2488.91,3
599,913,272.07,3
1680,914,2183.23,2
1149,914,329.03,1
1616,914,1266.83,1
23,915,1404.86,2
1968,916,2450.9,5
1522,916,1059.71,2
1654,917,2046.08,2
1834,917,1211.33,5
502,918,314.53,2
1930,918,317.75,1
855,918,1132.11,1
561,919,2865.42,3
374,920,1408.48,2
782,920,86.82,4
642,920,460.58,2
1719,920,1649.01,1
1486,921,2142.2,4
289,922,1367.09,5
1072,922,2799.5,2
1700,923,2831.27,5
1123,923,2686.09,5
855,924,1611.46,1
1934,924,448.31,1
82,925,136.59,1
1712,926,118.43,5
1267,926,1075.98,2
242,926,1171.43,3
400,926,1926.23,3
1788,927,1161.02,2
336,927,651.61,4
1849,928,1386.73,5
944,928,1229.48,2
1960,928,291.12,4
1472,929,1687.37,1
431,929,1544.54,5
1651,929,1567.08,4
912,930,208.4,1
1515,930,2848,2
1962,930,905.98,5
41,930,536.03,3
1595,931,469.55,5
797,932,845.21,5
349,932,610.46,3
1888,932,1473.98,4
124,932,1574.13,3
674,933,1625.24,1
1682,933,1997.6,4
33,933,1392.19,4
787,934,978.05,1
630,935,1547.5,1
375,935,819.27,3
482,935,2047.13,5
580,935,635.31,3
1387,936,896.63,3
1667,936,593.76,1
770,936,1536.17,4
383,936,357.42,5
1377,937,2059.94,2
1722,937,2275.56,5
178,937,2204.15,1
1960,938,1170.8,5
1562,938,2678.25,2
872,938,1575.72,2
385,938,1525.37,5
1279,939,1836.23,1
182,939,2707.92,4
997,940,1123.96,1
634,940,1712.33,5
985,940,808.72,5
1201,941,1834.21,2
1686,941,160.23,4
1282,942,2898.78,2
1355,942,1174.02,4
1393,943,1002.24,4
54,943,269.6,3
1567,943,1174.67,2
1610,943,2843.46,5
1692,944,2675.41,4
277,944,2320.25,5
1764,944,2956.32,5
1827,944,932.28,2
172,945,2610.23,5
955,946,2205.95,5
1379,946,2123.76,3
757,947,1178.62,4
1326,947,1279.41,1
1370,947,2095.48,4
1196,947,754.98,1
1797,948,1130.51,3
457,949,2941.76,2
1569,950,2996.61,5
1688,950,370.71,2
81,950,704.51,4
1606,951,1716.75,3
701,951,2993.81,4
1432,952,1979.96,5
1580,952,2514.17,4
854,952,2410.1,1
804,953,65.56,5
1437,954,1674.6,3
1399,954,704.15,4
1265,954,1083.52,4
52,954,937.1,2
1856,955,1599.38,2
522,956,1333.69,4
800,956,1450.59,1
272,956,2353.49,2
539,956,940.31,1
549,957,1142.75,4
885,957,1743.92,5
1580,957,2299.75,4
1287,957,2592.12,3
701,958,2995.12,3
1695,959,1148.57,4
1783,959,2336.24,5
631,960,2129.79,4
886,960,559.67,3
760,960,438.91,3
1253,961,2042.84,5
1463,961,2721.92,4
1801,961,2581.69,1
1756,961,2588.14,3
877,962,2158.03,2
1820,962,2150.66,4
527,962,1818.39,4
751,963,2368.67,3
190,963,1127.53,4
96,963,610.46,2
105,964,502.57,4
419,964,496.74,2
810,964,1135.16,4
152,964,1343.92,5
1447,965,123.03,5
1610,966,1758.13,5
643,966,2376.3,2
1137,967,2508.24,2
156,967,2098.16,1
977,967,2798.49,5
518,968,859.59,2
1598,969,1920.26,4
1125,969,73.02,2
307,969,2441.04,3
1143,970,1332.94,3
478,970,1374.28,4
1207,971,847.16,3
1502,971,2972.7,4
51,971,866.79,2
1272,972,1635.46,5
465,972,2413.7,3
1172,972,2971.82,3
831,972,1715.88,1
1646,973,358.65,3
522,973,2368.49,4
987,973,492.73,3
73,973,1691.18,4
1835,974,2759.1,1
835,975,656.55,2
1737,976,349.41,4
1600,976,1339.02,5
133,976,2649.51,2
245,977,2077.03,4
1927,978,1350.6,2
1324,978,2333.31,1
1275,979,1660.25,4
992,980,1085.28,2
1901,980,2726.62,1
731,981,1435.84,3
548,981,591.44,4
642,981,1785.14,4
381,981,961.54,1
221,982,1303.46,3
564,983,2255.94,4
1170,983,2473.68,5
1683,983,1461.88,4
1724,983,266.94,3
39,984,607.55,4
1703,984,1227.58,4
1369,985,2358.21,5
808,986,960.74,2
141,986,1092.15,3
626,986,275.76,3
1869,987,1798.88,4
660,987,2910.76,2
50,987,773.88,3
568,987,657.79,5
1463,988,759.79,3
163,988,2939.68,5
1769,988,2265.62,1
1630,989,2610.19,4
1975,990,2671.82,3
1630,991,1931.54,4
1024,991,288.42,2
51,991,2213.49,4
1499,991,2399.81,2
1570,992,2237.74,2
1723,992,2494.91,5
918,992,2138.5,4
1164,993,198.85,1
1423,993,2306.63,5
1494,993,1757.95,3
1388,993,2660.4,1
801,994,2499.47,4
1088,994,2575.88,2
67,994,750.54,3
966,995,1982.53,2
788,995,823.25,3
1979,996,1448.56,3
45,996,2000.98,4
1654,997,2818.31,3
207,997,1501.23,2
1519,997,2394.53,4
1057,997,2864.1,5
877,998,1104.32,4
1487,999,192.58,1
586,999,573.39,3
1520,999,646.49,2
1259,1000,960.68,4
896,1001,1001.21,4
1986,1001,892.13,5
1945,1002,462.45,3
1108,1002,1485.35,4
173,1002,451.2,1
1033,1003,88.62,2
1506,1004,1195.09,1
1901,1004,1110.84,3
1729,1004,2042.96,2
775,1004,2233.14,5
1221,1005,2821.2,1
265,1006,1610.43,5
1475,1007,2941.65,5
1002,1007,1041.92,2
473,1007,305.97,5
715,1008,1180.36,3
563,1009,1820.39,5
1385,1009,1981.42,1
568,1010,578.25,4
63,1010,2616.67,4
129,1011,1900.88,3
256,1012,2623.82,2
1552,1012,1735.62,3
400,1012,1592.84,1
1050,1013,551.69,2
1833,1013,2857.85,2
775,1014,1169.57,5
319,1014,2659.97,1
960,1015,1139.75,3
141,1015,2748.44,1
841,1016,2123.73,1
